id,experiment_id,task_index,phase,repetition,execution_mode,strategy,model,complexity,domain,success,quality_score,judge_score,cost_usd,total_tokens,latency_ms,failure_mode,models_used,created_at,response_md5,response_len
53fe6401-e2e7-42f4-8b03-7b2b11b4129d,f7b76768-2d30-402c-b25e-90cb6f3790b2,125,frozen,1,collective,consensus,codestral-latest,medium,science,t,0.6000,0.6000,0.005084,815,12589,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|deepseek-ai/DeepSeek-V4-Flash|mistralai/ministral-14b-instruct-2512,2026-07-05 15:01:39.714,eaac28adea9148783b87af139f4c4b24,1947
7fd07894-c3b3-4cf6-9012-4e6c25abb445,f7b76768-2d30-402c-b25e-90cb6f3790b2,121,frozen,1,collective,expert-panel,mistralai/ministral-14b-instruct-2512,medium,tech,t,1.0000,1.0000,0.000254,1145,13337,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|mistralai/ministral-14b-instruct-2512,2026-07-05 15:01:41.6,ebc90ecc3c6e6e6494fd00b064d31751,2630
da2c7844-a4b1-4cea-afed-435cb8741324,f7b76768-2d30-402c-b25e-90cb6f3790b2,125,frozen,1,collective,expert-panel,deepseek-ai/DeepSeek-V4-Flash,medium,science,t,0.5000,0.5000,0.000317,764,6845,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|deepseek-ai/DeepSeek-V4-Flash,2026-07-05 15:01:56.476,a866d1400b61de9b6943cbe6e4c121d2,888
3bf4a179-9657-4cb3-a684-e6d64d09a9fb,f7b76768-2d30-402c-b25e-90cb6f3790b2,121,frozen,1,collective,consensus,codestral-latest,medium,tech,t,1.0000,1.0000,0.000786,1045,98628,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|deepseek-ai/DeepSeek-V4-Flash|deepseek-ai/deepseek-v4-flash,2026-07-05 15:02:39.924,c366566a8e338b1064fa18e31f58ec74,2730
e9e6acb4-6914-4a84-a0b7-4e2ea8ef5eab,f7b76768-2d30-402c-b25e-90cb6f3790b2,116,frozen,1,collective,consensus,deepseek-ai/DeepSeek-V4-Flash,low,business,t,1.0000,1.0000,0.003542,715,36949,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|deepseek-ai/DeepSeek-V4-Flash|mistralai/mistral-medium-3.5-128b,2026-07-05 15:02:41.692,35b48b7ec6dbebec1fe4078a1c61aa6b,887
e3b744eb-fdd9-4df0-9d0d-0d614218fc7c,f7b76768-2d30-402c-b25e-90cb6f3790b2,116,frozen,1,collective,blind-debate,deepseek-ai/DeepSeek-V4-Flash,low,business,t,1.0000,1.0000,0.003338,725,8446,,hf:Qwen/Qwen3.5-397B-A17B|deepseek-ai/DeepSeek-V4-Flash|codestral-latest|mistralai/mistral-medium-3.5-128b|kimi-k2-0905-preview,2026-07-05 15:02:54.552,873bab8757b130afe700151ee4676c43,919
4888c6e0-0c15-411e-8977-7cbe8de525c9,f7b76768-2d30-402c-b25e-90cb6f3790b2,116,frozen,1,collective,expert-panel,codestral-latest,low,business,t,1.0000,1.0000,0.000279,626,7708,,kimi-k2-0905-preview|deepseek-ai/DeepSeek-V4-Flash|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest,2026-07-05 15:02:59.987,c755f5cc4834cf2d36e895df651e96b6,1287
bb49fa05-d85d-46f3-a31b-ef9f3a25d13f,f7b76768-2d30-402c-b25e-90cb6f3790b2,119,frozen,1,collective,blind-debate,deepseek-ai/DeepSeek-V4-Flash,low,science,t,1.0000,1.0000,0.002402,826,22673,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|mistralai/mistral-medium-3.5-128b|deepseek-ai/DeepSeek-V4-Flash,2026-07-05 15:03:29.111,0aca9799bc457a806ccb4c77b4798fdd,1283
31750dee-b7cf-4631-ab78-c554e8fa6429,f7b76768-2d30-402c-b25e-90cb6f3790b2,119,frozen,1,collective,expert-panel,codestral-latest,low,science,t,1.0000,1.0000,0.000132,354,8119,,deepseek-ai/DeepSeek-V4-Flash|kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest,2026-07-05 15:03:44.506,8c2a7bf5de5286c3b81d3bd05215fb18,675
4cb27bcb-bb06-42b6-8109-62a7317237b8,f7b76768-2d30-402c-b25e-90cb6f3790b2,119,frozen,1,collective,consensus,codestral-latest,low,science,t,1.0000,1.0000,0.002936,505,61533,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|deepseek-ai/DeepSeek-V4-Flash|mistralai/mistral-medium-3.5-128b,2026-07-05 15:04:05.126,e9b43ff9a8935b45ae9de53710fd395c,901
fa708dd7-632c-4e83-8959-c1d7f5c8fce5,f7b76768-2d30-402c-b25e-90cb6f3790b2,125,frozen,1,collective,blind-debate,codestral-latest,medium,science,t,1.0000,1.0000,0.000652,803,155937,,hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|deepseek-ai/DeepSeek-V4-Flash|deepseek-ai/deepseek-v4-flash|kimi-k2-0905-preview,2026-07-05 15:04:27.474,b34c6f133d9b276ff4635241277ac0fd,1963
94016fd6-3b05-48b2-aa2b-2d804e8d1690,f7b76768-2d30-402c-b25e-90cb6f3790b2,120,frozen,1,collective,expert-panel,ministral-3b-latest,low,tech,t,0.6700,0.6700,0.000280,445,3599,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|ministral-3b-latest,2026-07-05 15:04:42.826,2d5181439c5bb951742377ca79174041,527
1311f83c-0ba7-46d2-a077-5acf1e0dcb7a,f7b76768-2d30-402c-b25e-90cb6f3790b2,120,frozen,1,collective,consensus,codestral-latest,low,tech,t,1.0000,1.0000,0.004062,535,72901,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|deepseek-ai/DeepSeek-V4-Flash|mistralai/mistral-medium-3.5-128b,2026-07-05 15:05:04.671,a068a3a0a7079af8cd159575edca2494,1125
ebf9e8c3-6158-4568-9651-67ebe7c27b9d,f7b76768-2d30-402c-b25e-90cb6f3790b2,122,frozen,1,collective,consensus,mistralai/mistral-medium-3.5-128b,low,general,t,1.0000,1.0000,0.001866,520,17602,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|zai-org/GLM-4.6V|mistralai/mistral-medium-3.5-128b,2026-07-05 15:05:07.379,56b07f757e6b013e0b45f3001e1b8bf8,1114
d6ce1301-b1b4-4d17-b043-7a2943111f77,f7b76768-2d30-402c-b25e-90cb6f3790b2,122,frozen,1,collective,expert-panel,codestral-latest,low,general,t,0.5000,0.5000,0.000411,535,4868,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|codestral-latest,2026-07-05 15:05:22.753,2cf966e4ace8840ae81451ce71ce7c3a,519
2ae71bc9-e1bf-4cbb-bbcc-8b168257d176,f7b76768-2d30-402c-b25e-90cb6f3790b2,122,frozen,1,collective,blind-debate,ministral-3b-latest,low,general,t,0.5000,0.5000,0.000945,694,12829,,hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|zai-org/GLM-4.6V|deepseek/deepseek-v4-pro|kimi-k2-0905-preview,2026-07-05 15:05:27.289,5ee31ad8babb5cd2d870d2660553e5e5,1906
d5e0bc15-d3ea-439d-964f-8af110c56275,f7b76768-2d30-402c-b25e-90cb6f3790b2,124,frozen,1,collective,consensus,codestral-latest,low,tech,t,1.0000,1.0000,0.000286,648,5137,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek/deepseek-v4-pro|codestral-latest|deepseek-ai/DeepSeek-V4-Flash,2026-07-05 15:05:38.089,012f72c2627a2402a0dc71c05dc27226,1211
b15b9c48-9437-4dfd-ad4d-a233ed006704,f7b76768-2d30-402c-b25e-90cb6f3790b2,120,frozen,1,collective,blind-debate,deepseek-ai/DeepSeek-V4-Flash,low,tech,t,0.6000,0.6000,0.003780,1593,89173,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|mistralai/mistral-medium-3.5-128b|deepseek-ai/DeepSeek-V4-Flash,2026-07-05 15:05:44.842,b5be7d704269627cd4d016aa9cdb975d,2861
c08cf44e-aeb6-4cea-83c6-df6983c0c0fa,f7b76768-2d30-402c-b25e-90cb6f3790b2,124,frozen,1,collective,expert-panel,ministral-3b-latest,low,tech,t,0.6000,0.6000,0.000568,765,5759,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|ministral-3b-latest,2026-07-05 15:05:58.957,5046e7be42a1b603b6c857514a200fe8,1374
9c71d979-f30a-49a9-9168-6acc13db0dc2,f7b76768-2d30-402c-b25e-90cb6f3790b2,124,frozen,1,collective,blind-debate,ministral-3b-latest,low,tech,t,0.0000,0.0000,0.001405,554,20127,,hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|zai-org/GLM-4.6V|deepseek/deepseek-v4-pro|kimi-k2-0905-preview,2026-07-05 15:06:05.431,e86cfd8c0492aa34fd83e508ea114a78,816
5e209db5-84ff-48ce-b173-8c06b0b2cbd9,f7b76768-2d30-402c-b25e-90cb6f3790b2,123,frozen,2,collective,consensus,codestral-latest,high,business,t,1.0000,1.0000,0.000851,993,16342,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek/deepseek-v4-pro|codestral-latest|zai-org/GLM-4.6V,2026-07-05 15:06:09.625,7d7c81f622039c9e7ca7c1ceb20d57ef,1957
9b63c46a-7f9f-4d49-98e0-c12ffda0c3a7,f7b76768-2d30-402c-b25e-90cb6f3790b2,123,frozen,2,collective,blind-debate,ministral-3b-latest,high,business,t,1.0000,1.0000,0.001230,935,12006,,hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|zai-org/GLM-4.6V|deepseek/deepseek-v4-pro|kimi-k2-0905-preview,2026-07-05 15:06:21.128,12456d2cfa9d59cb584efc9104ec4703,1588
6314eaba-745d-41ba-b300-90bb4ee653b3,f7b76768-2d30-402c-b25e-90cb6f3790b2,123,frozen,2,collective,expert-panel,ministral-3b-latest,high,business,t,1.0000,1.0000,0.000739,982,7496,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|ministral-3b-latest,2026-07-05 15:06:22.874,daf0f8b8b18d51b5ada7a485f775635d,939
7fe1a1cf-d296-4231-9d78-c57f39b7da08,f7b76768-2d30-402c-b25e-90cb6f3790b2,117,frozen,2,collective,expert-panel,ministral-3b-latest,medium,tech,t,1.0000,1.0000,0.000496,704,5417,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|ministral-3b-latest,2026-07-05 15:06:37.076,a0bcc11cf0bb77b22df2c8214749f68a,606
7d3b09a4-cd2d-44c6-a81f-e39714459197,f7b76768-2d30-402c-b25e-90cb6f3790b2,117,frozen,2,collective,consensus,zai-org/GLM-4.6V,medium,tech,t,0.5000,0.5000,0.001109,966,21198,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek/deepseek-v4-pro|ministral-3b-latest|zai-org/GLM-4.6V,2026-07-05 15:06:38.61,c54bf533851c420e7dc8c50e4ac08308,1147
bcc89b9b-a707-4514-b23f-c1ca85ac4a13,f7b76768-2d30-402c-b25e-90cb6f3790b2,117,frozen,2,collective,blind-debate,codestral-latest,medium,tech,t,1.0000,1.0000,0.000610,536,16665,,hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|zai-org/GLM-4.6V|deepseek/deepseek-v4-pro|kimi-k2-0905-preview,2026-07-05 15:06:48.441,aa1af99be7e5d021b2162b027f946832,653
adbe5ff7-dc21-4f64-8897-bdbe81292e67,f7b76768-2d30-402c-b25e-90cb6f3790b2,118,frozen,2,collective,expert-panel,codestral-latest,medium,business,t,0.6000,0.6000,0.001077,1411,13824,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|codestral-latest,2026-07-05 15:07:10.062,602791c00533c3a5df99c722759aeef2,1874
f5c38134-077a-49a1-9175-aff355bdd900,f7b76768-2d30-402c-b25e-90cb6f3790b2,118,frozen,2,collective,consensus,codestral-latest,medium,business,t,0.6000,0.6000,0.001321,974,30025,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek/deepseek-v4-pro|codestral-latest|zai-org/GLM-4.6V,2026-07-05 15:07:16.97,268404d870ec8885c3a76a95f034a16d,1740
26a40e25-d294-4eba-abf6-47fe902df1ca,f7b76768-2d30-402c-b25e-90cb6f3790b2,118,frozen,2,collective,blind-debate,codestral-latest,medium,business,t,0.6000,0.6000,0.001431,983,31404,,hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|zai-org/GLM-4.6V|deepseek/deepseek-v4-pro|kimi-k2-0905-preview,2026-07-05 15:07:20.472,6a27f2d342098c2b147c64edfc366f85,1789
bc27ad0b-b916-4844-a190-439ed2031487,f7b76768-2d30-402c-b25e-90cb6f3790b2,121,frozen,2,collective,expert-panel,codestral-latest,medium,tech,t,1.0000,1.0000,0.001245,1611,13110,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|codestral-latest,2026-07-05 15:07:44.292,e94dad9dc743d9bc74da1e2021fc0036,2914
2b1d46f0-91f1-4808-9199-707cfc2c4d97,f7b76768-2d30-402c-b25e-90cb6f3790b2,121,frozen,2,collective,blind-debate,ministral-3b-latest,medium,tech,t,0.6000,0.6000,0.001340,921,21436,,hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|zai-org/GLM-4.6V|deepseek/deepseek-v4-pro|kimi-k2-0905-preview,2026-07-05 15:07:48.814,55adeaf93c340523aeb4473eb2a82378,2293
8fdb1bae-b414-43fc-8509-5ca43feee599,f7b76768-2d30-402c-b25e-90cb6f3790b2,121,frozen,2,collective,consensus,ministral-3b-latest,medium,tech,t,1.0000,1.0000,0.001296,905,28309,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek/deepseek-v4-pro|ministral-3b-latest|zai-org/GLM-4.6V,2026-07-05 15:07:53.126,2f3e5c91edc8f1dc16277c1556ac4ee0,2148
8398170e-735f-4eb4-bf62-fceec7557ad3,f7b76768-2d30-402c-b25e-90cb6f3790b2,125,frozen,2,collective,consensus,ministral-3b-latest,medium,science,t,0.6000,0.6000,0.001501,1194,15944,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek/deepseek-v4-pro|ministral-3b-latest|zai-org/GLM-4.6V,2026-07-05 15:08:08.045,389853e1ceaa74764d85cbe86f4462d2,2961
14943a0c-1b28-4d17-8f0b-43c1de68f172,f7b76768-2d30-402c-b25e-90cb6f3790b2,125,frozen,2,collective,blind-debate,ministral-3b-latest,medium,science,t,0.6000,0.6000,0.001534,1171,27795,,hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|zai-org/GLM-4.6V|deepseek/deepseek-v4-pro|kimi-k2-0905-preview,2026-07-05 15:08:24.981,089bca3c7ab7fd87ae9f83f5297f1459,3150
3d25b835-f3cc-4fb9-af60-33abccb85de2,f7b76768-2d30-402c-b25e-90cb6f3790b2,125,frozen,2,collective,expert-panel,zai-org/GLM-4.6V,medium,science,t,0.6000,0.6000,0.001216,1299,26042,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|zai-org/GLM-4.6V,2026-07-05 15:08:29.5,9494553f81c79c52e7a13baa4568a6f3,1011
4ff6947f-3a64-4f75-a915-935cdc6f50da,f7b76768-2d30-402c-b25e-90cb6f3790b2,116,frozen,2,collective,consensus,ministral-3b-latest,low,business,t,1.0000,1.0000,0.001075,711,19627,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek/deepseek-v4-pro|ministral-3b-latest|zai-org/GLM-4.6V,2026-07-05 15:08:34.341,170ac02d42c9bfd66c4cc2477b33bd94,1362
262e38ad-edf4-4b3a-989d-5efd2afda4fa,f7b76768-2d30-402c-b25e-90cb6f3790b2,116,frozen,2,collective,expert-panel,codestral-latest,low,business,t,1.0000,1.0000,0.000598,833,7427,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|codestral-latest,2026-07-05 15:08:47.96,53ea0586a5a587e169f49fbebb4a1df5,1437
e76f0a4b-2021-4f66-8cec-a0ccc0dbd165,f7b76768-2d30-402c-b25e-90cb6f3790b2,116,frozen,2,collective,blind-debate,ministral-3b-latest,low,business,t,0.6700,0.6700,0.000867,691,10020,,hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|zai-org/GLM-4.6V|deepseek/deepseek-v4-pro|kimi-k2-0905-preview,2026-07-05 15:08:51.458,b8ffc9c74599de2be61d8dd58367ca1f,1260
948ebdd2-e8a2-4bb0-a4fe-5c4844c39635,f7b76768-2d30-402c-b25e-90cb6f3790b2,119,frozen,2,collective,consensus,codestral-latest,low,science,t,1.0000,1.0000,0.000544,516,10174,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek/deepseek-v4-pro|codestral-latest|zai-org/GLM-4.6V,2026-07-05 15:08:54.892,6fa8868040c6ad26aeb5279b19a9706d,879
77845d5f-1399-4608-9322-3f8666876ee7,f7b76768-2d30-402c-b25e-90cb6f3790b2,119,frozen,2,collective,expert-panel,ministral-3b-latest,low,science,t,0.3330,0.3330,0.000163,350,4202,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek-ai/DeepSeek-V4-Flash|ministral-3b-latest,2026-07-05 15:09:07.481,513cd87b3207df8b456494c4991cb9a0,562
0c00c838-57ab-44d4-93ec-05c5bb966388,f7b76768-2d30-402c-b25e-90cb6f3790b2,120,frozen,2,collective,consensus,codestral-latest,low,tech,t,0.6000,0.6000,0.000323,701,4518,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek/deepseek-v4-pro|codestral-latest|deepseek-ai/DeepSeek-V4-Flash,2026-07-05 15:09:07.749,0ee868e2fd811f2783295297079956db,1754
9ea607ef-3324-444f-b443-2c2bedbca27c,f7b76768-2d30-402c-b25e-90cb6f3790b2,119,frozen,2,collective,blind-debate,ministral-3b-latest,low,science,t,1.0000,1.0000,0.000614,494,13017,,hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|zai-org/GLM-4.6V|deepseek/deepseek-v4-pro|kimi-k2-0905-preview,2026-07-05 15:09:08.254,c04f301a3b1488444034e86d88ff8806,748
33287944-177d-435c-896b-bb95066f1ab6,f7b76768-2d30-402c-b25e-90cb6f3790b2,120,frozen,2,collective,expert-panel,codestral-latest,low,tech,t,1.0000,1.0000,0.000398,561,5916,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|codestral-latest,2026-07-05 15:09:23.455,1d81b60a35ee24c756a10a63480c5c29,891
b0a71c32-48df-48a4-985d-3fbe4b484b13,f7b76768-2d30-402c-b25e-90cb6f3790b2,122,frozen,2,collective,consensus,zai-org/GLM-4.6V,low,general,t,1.0000,1.0000,0.000852,768,9748,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek/deepseek-v4-pro|ministral-3b-latest|zai-org/GLM-4.6V,2026-07-05 15:09:24.987,6f4e1a1492c8678b0bde664df0f0747a,1721
6fdb05bd-e7c5-482a-b618-e4a00adb36a2,f7b76768-2d30-402c-b25e-90cb6f3790b2,122,frozen,2,collective,blind-debate,deepseek-ai/DeepSeek-V4-Flash,low,general,t,1.0000,1.0000,0.000372,908,6291,,hf:Qwen/Qwen3.5-397B-A17B|deepseek-ai/DeepSeek-V4-Flash|codestral-latest|deepseek/deepseek-v4-pro|kimi-k2-0905-preview,2026-07-05 15:09:36.599,7e56e67846ca29e4fb8fc1de036798ae,894
786d8522-0dd3-4344-829e-8c2f9ce2ae34,f7b76768-2d30-402c-b25e-90cb6f3790b2,120,frozen,2,collective,blind-debate,ministral-3b-latest,low,tech,t,1.0000,1.0000,0.001473,871,25815,,hf:Qwen/Qwen3.5-397B-A17B|ministral-3b-latest|zai-org/GLM-4.6V|deepseek/deepseek-v4-pro|kimi-k2-0905-preview,2026-07-05 15:09:39.409,76c24bebee46eed7dca1fff05a2a6e70,2054
293d122a-4501-4dde-9f74-e7066eff8960,f7b76768-2d30-402c-b25e-90cb6f3790b2,124,frozen,2,collective,blind-debate,deepseek-ai/DeepSeek-V4-Flash,low,tech,t,1.0000,1.0000,0.000355,652,4686,,hf:Qwen/Qwen3.5-397B-A17B|deepseek-ai/DeepSeek-V4-Flash|codestral-latest|deepseek/deepseek-v4-pro|kimi-k2-0905-preview,2026-07-05 15:09:52.896,7de25030206c89e45e915e4a71c5f37d,865
28aeef7b-c992-4ff7-a7ad-cc32ede7760f,f7b76768-2d30-402c-b25e-90cb6f3790b2,122,frozen,2,collective,expert-panel,codestral-latest,low,general,t,1.0000,1.0000,0.000250,549,5974,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek-ai/DeepSeek-V4-Flash|codestral-latest,2026-07-05 15:09:55.652,5b199ba17c8f9e1983f72148293dc1a1,1858
9dc46860-56d7-4e5d-b498-86fc0128e928,f7b76768-2d30-402c-b25e-90cb6f3790b2,124,frozen,2,collective,consensus,ministral-3b-latest,low,tech,t,1.0000,1.0000,0.000326,574,5364,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek/deepseek-v4-pro|ministral-3b-latest|deepseek-ai/DeepSeek-V4-Flash,2026-07-05 15:10:02.008,b4cb2a890980af6e791e75ebaa807919,975
36d07c53-d5c3-467d-b3b6-226749a972dd,f7b76768-2d30-402c-b25e-90cb6f3790b2,124,frozen,2,collective,expert-panel,deepseek-ai/DeepSeek-V4-Flash,low,tech,t,1.0000,1.0000,0.000050,405,5533,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|deepseek-ai/DeepSeek-V4-Flash|accounts/fireworks/models/deepseek-v4-pro,2026-07-05 15:10:06.603,993a043582cc8ae4516ff62fe2e0b674,694
