id,experiment_id,task_index,phase,repetition,execution_mode,strategy,model,complexity,domain,success,quality_score,judge_score,cost_usd,total_tokens,latency_ms,failure_mode,models_used,created_at,response_md5,response_len
bc17160f-993e-4566-b129-674bf28f9ac5,569ce880-7c45-4b8f-ac30-d3500f762634,2,sanity-check,1,single-model,single,claude-opus-4-8,high,tech,t,1.0000,1.0000,0.000125,3604,73530,,claude-opus-4-8|anthropic/claude-opus-4.1|anthropic/claude-opus-4.6|anthropic/claude-opus-4.8|anthropic/claude-opus-4.7|anthropic/claude-opus-4-1|claude-opus-4-6|claude-opus-4-1|anthropic/claude-opus-4|claude-opus-4.8|anthropic/claude-opus-4-5|anthropic/claude-opus-4-7|google/claude-opus-4-7|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:51:52.794,d5581fc673284525246758c5ea15de18,9323
0fbd4c72-0fb0-48c5-88b8-05d4aca2ae3d,569ce880-7c45-4b8f-ac30-d3500f762634,102,sanity-check,1,single-model,single,gpt-5.5-pro,high,creative,t,0.0000,0.0000,0.000000,0,96609,,bytedance/seedance-2-mini,2026-07-05 16:51:52.867,2cebfa8c28f5eecbd99d76e411ce25ab,385
db6cef2f-f668-4fb6-ba23-4e32b94bdd8c,569ce880-7c45-4b8f-ac30-d3500f762634,98,frozen,1,single-model,single,gpt-5.5-pro-2026-04-23,medium,audio,t,0.0000,0.0000,0.000016,544,15071,,gpt-5.5-pro-2026-04-23|gpt-5.5-pro|openai/gpt-5-pro|gpt-5-pro|openai/gpt-5.5-pro|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:51:56.572,808489932ad18c95621771891c26bf12,1788
f3368dcf-bdcd-464e-92cc-ec40812b8291,569ce880-7c45-4b8f-ac30-d3500f762634,112,frozen,1,single-model,single,claude-opus-4-8,high,tech,t,0.0300,0.0300,0.000144,5535,48572,,claude-opus-4-8|anthropic/claude-opus-4.1|anthropic/claude-opus-4.6|anthropic/claude-opus-4.8|claude-opus-4-6|anthropic/claude-opus-4.7|claude-opus-4-7|anthropic/claude-opus-4-1|claude-opus-4-1|anthropic/claude-opus-4|claude-opus-4.8|anthropic/claude-opus-4-5|anthropic/claude-opus-4-7|google/claude-opus-4-7|claude-opus-4.7|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:51:57.754,ecde7552f9ec69e6a1c6b3ce13ea8423,8989
42df842d-f371-4763-acb9-0a18795cf2b7,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,1,single-model,debate,google/gemini-3.1-pro,medium,resilience,t,0.8500,0.8500,0.001623,1548,18763,,codestral-latest|kimi-k2-0905-preview,2026-07-05 16:52:01.641,5a8aeb9754f8b9493757f563f30fb673,4270
62ebc596-6e55-43f3-92a1-6fb9c4fcdf4b,569ce880-7c45-4b8f-ac30-d3500f762634,2,frozen,1,single-model,single,claude-fable-5,high,tech,t,0.1700,0.1700,0.000067,1486,18819,,claude-fable-5|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:52:02.502,bc03277c9b00f9163b4cc72dec7ba891,5562
6e3ac460-1cc9-4e64-b386-b9e186452696,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,1,single-model,debate,grok-4.3,medium,resilience,t,0.0800,0.0800,0.001496,1389,16083,,codestral-latest|kimi-k2-0905-preview,2026-07-05 16:52:22.182,d88849b76d24d45901ca92f1673d2c0d,4099
55a917d1-599a-455f-908f-2a62def16956,569ce880-7c45-4b8f-ac30-d3500f762634,112,frozen,1,single-model,single,claude-fable-5,high,tech,t,0.0800,0.0800,0.000120,5172,53163,,claude-fable-5|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:52:25.281,c271206d75fd086db58ef8e5caaf8cbf,2351
930f1f09-a739-4042-ae01-3d359d846d86,569ce880-7c45-4b8f-ac30-d3500f762634,102,sanity-check,1,single-model,single,claude-opus-4-8,high,creative,t,0.0000,0.0000,0.000000,0,128328,,bytedance/seedance-2-mini,2026-07-05 16:52:26.319,650a49e8d4dce7e1726bdea94160615c,385
fb7525d6-544f-4bf5-845d-08168ed7f024,569ce880-7c45-4b8f-ac30-d3500f762634,2,frozen,1,single-model,single,gemini-3.1-pro,high,tech,t,0.4700,0.4700,0.000132,3424,33854,,gemini-3.1-pro|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:52:47.953,ca920e38a1ad9882cff6ebaff171391d,10119
6cf6f01f-2635-454e-8f33-cf3b192274c8,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,1,collective,debate,mistralai/ministral-14b-instruct-2512,medium,resilience,t,0.0000,0.0000,0.006284,1342,40510,,mistralai/ministral-14b-instruct-2512|kimi-k2-0905-preview,2026-07-05 16:52:54.522,b062d23883ee8ace6d8b39cf1444526f,3321
d0f43a01-ab4f-4abc-a191-6dddacb39b49,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,1,collective,debate,mistralai/ministral-14b-instruct-2512,medium,resilience,t,0.0900,0.0900,0.006284,1342,39267,,mistralai/ministral-14b-instruct-2512|kimi-k2-0905-preview,2026-07-05 16:53:09.509,23ebb673fad15e4a49024bf8a42e8719,3497
5f58a3b0-5e1e-47d3-bb3c-9e1ef633bbf5,569ce880-7c45-4b8f-ac30-d3500f762634,98,frozen,1,single-model,single,claude-fable-5,medium,audio,t,0.9000,0.9000,0.000155,7098,67197,,claude-fable-5|anthropic/claude-fable-5|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:53:12.911,5155eec7f2f184f10c1220f96cecede1,3154
f07c9f7c-65eb-4d58-aea3-a12e7b55d70c,569ce880-7c45-4b8f-ac30-d3500f762634,98,frozen,1,single-model,single,claude-opus-4-8,medium,audio,t,0.0800,0.0800,0.000092,3122,72335,,claude-opus-4-8|anthropic/claude-opus-4.1|anthropic/claude-opus-4.6|anthropic/claude-opus-4.8|claude-opus-4-6|anthropic/claude-opus-4.7|claude-opus-4-7|anthropic/claude-opus-4-1|claude-opus-4-1|anthropic/claude-opus-4|claude-opus-4.8|anthropic/claude-opus-4-5|anthropic/claude-opus-4-7|google/claude-opus-4-7|claude-opus-4.7|claude-opus-4|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:53:23.522,16a44e05d4513bd70bb317d93fdc0496,7887
3d259d7d-2b44-4c1d-8eb3-d80d5aee8d40,569ce880-7c45-4b8f-ac30-d3500f762634,2,frozen,1,single-model,single,google/gemini-3.1-pro,high,tech,t,0.6500,0.6500,0.000174,6729,60460,,google/gemini-3.1-pro|gemini-3.1-pro-preview|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:53:24.417,068ab5b6a7752ce67fceb08bba911044,6063
d2ae0da2-b44b-43cb-9ef2-5d14fbcf488d,569ce880-7c45-4b8f-ac30-d3500f762634,112,frozen,1,single-model,single,gemini-3.1-pro,high,tech,t,0.0600,0.0600,0.000054,1493,51801,,gemini-3.1-pro|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:53:34.664,93cf6b651bf8564811357d0be94bb41b,3746
6f5efa2b-c3a1-40f2-be60-b5e2ab1eacc9,569ce880-7c45-4b8f-ac30-d3500f762634,112,frozen,1,single-model,single,King3Djbl/mythos-9b-unhinged,high,tech,t,0.1000,0.1000,0.011690,3143,57781,,King3Djbl/mythos-9b-unhinged,2026-07-05 16:53:34.69,2c53cf1ecd94fa6d67d3b4d371b3a8b5,6574
c953f21a-7760-4d94-89f3-bdfba6155e4f,569ce880-7c45-4b8f-ac30-d3500f762634,2,frozen,1,single-model,single,grok-4.3,high,tech,t,0.0250,0.0250,0.000109,2331,23892,,grok-4.3|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:53:40.496,599e19c1a25b408b3a91972807e60cc9,8942
70a8639d-8ea0-4c04-a0a5-977ae44c83fe,569ce880-7c45-4b8f-ac30-d3500f762634,98,frozen,1,single-model,single,gemini-3.1-pro,medium,audio,t,0.0360,0.0360,0.000027,786,14238,,gemini-3.1-pro|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:53:47.096,fad15f468376c25a62b1cf23631a0081,2369
73f78499-cfdf-4e79-b392-e5f26c1c13a7,569ce880-7c45-4b8f-ac30-d3500f762634,2,frozen,1,single-model,single,King3Djbl/mythos-9b-unhinged,high,tech,t,0.9500,0.9500,0.029544,7580,119697,,King3Djbl/mythos-9b-unhinged,2026-07-05 16:53:50.931,9606e1928f18d5df0b4592268e43a0fc,16221
d9a275d3-3921-427f-a91d-926083ee9025,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,2,single-model,debate,gpt-5.5-pro,medium,resilience,t,1.0000,1.0000,0.001475,1363,21863,,codestral-latest|kimi-k2-0905-preview,2026-07-05 16:53:52.298,91a622336e53994810052a1a10e864fa,3766
2ca5fd96-2441-4fe4-8eca-d20a363825f3,569ce880-7c45-4b8f-ac30-d3500f762634,98,frozen,1,single-model,single,google/gemini-3.1-pro,medium,audio,t,0.4000,0.4000,0.000007,269,26827,,google/gemini-3.1-pro|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:53:58.771,593d54d7b68e405447d042393f0228ba,617
0ef60bda-ac3c-47e7-8815-e8d47242fd3e,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,1,collective,debate,mistralai/ministral-14b-instruct-2512,medium,resilience,t,0.0500,0.0500,0.006284,1342,43879,,mistralai/ministral-14b-instruct-2512|kimi-k2-0905-preview,2026-07-05 16:54:03.912,3c4b9d0c5ce077dd5ac43822ed65c042,3958
b2470877-0640-44fe-9dac-85c8f0f30344,569ce880-7c45-4b8f-ac30-d3500f762634,98,frozen,1,single-model,single,King3Djbl/mythos-9b-unhinged,medium,audio,t,0.8000,0.8000,0.001344,366,23954,,King3Djbl/mythos-9b-unhinged,2026-07-05 16:54:09.593,54d54f69a5c6c4b3a09570cc94fa4a7a,990
3c8b04e9-af69-48b7-a9b3-099efe4f5743,569ce880-7c45-4b8f-ac30-d3500f762634,98,frozen,1,collective,consensus,codestral-latest,medium,audio,t,0.0800,0.0800,0.004796,496,16141,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|Qwen/Qwen3-8B|mistralai/ministral-14b-instruct-2512,2026-07-05 16:54:23.334,20e64a93220e6f6fd4a0b18a332f1d33,3327
cef08a44-ecc9-412d-85a2-26e458e601d3,569ce880-7c45-4b8f-ac30-d3500f762634,112,frozen,1,single-model,single,grok-4.3,high,tech,t,0.0600,0.0600,0.000102,4700,41041,,grok-4.3|x-ai/grok-4.3|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:54:25.137,3258495ada297c05dc08c0065cfaa47a,1567
b227944e-e383-4b6b-9073-e4e71b08d504,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,2,single-model,debate,claude-opus-4-8,medium,resilience,t,0.1000,0.1000,0.001597,1516,16528,,codestral-latest|kimi-k2-0905-preview,2026-07-05 16:54:28.442,1e05cc1ff4683e93cfaccb697afb2d1a,4598
6a60dbcc-0e39-4776-a079-f84ca7d279db,569ce880-7c45-4b8f-ac30-d3500f762634,98,frozen,1,single-model,single,grok-4.3,medium,audio,t,0.0300,0.0300,0.000045,1448,35182,,grok-4.3|x-ai/grok-4.3|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:54:34.71,3b1aef75a37409da1cc5c028e9eba975,3348
8ba7ac47-d1b4-4800-9e25-0c81b74aae89,569ce880-7c45-4b8f-ac30-d3500f762634,2,frozen,1,collective,consensus,codestral-latest,high,tech,t,1.0000,1.0000,0.032294,2005,50720,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|mistralai/ministral-14b-instruct-2512,2026-07-05 16:54:43.838,3944c9972e6dc5d9a472ae3379550962,27904
c319c35b-0156-4ddf-a489-92bb69eec27c,569ce880-7c45-4b8f-ac30-d3500f762634,2,frozen,1,collective,blind-debate,codestral-latest,high,tech,t,1.0000,1.0000,0.031438,2101,48267,,hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|mistralai/ministral-14b-instruct-2512|kimi-k2-0905-preview,2026-07-05 16:54:51.248,21b2cfeb921e0928ae277d8fd07d97c3,7484
7825c0d3-f1ea-420d-b377-2a2da5eb50c2,569ce880-7c45-4b8f-ac30-d3500f762634,2,frozen,1,collective,expert-panel,Qwen/Qwen3-8B,high,tech,t,0.8800,0.8800,0.001512,4960,37800,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|Qwen/Qwen3-8B,2026-07-05 16:54:54.384,cf083230f85bcf820b0368b74b492d36,9810
c3b590a3-9d72-4dcd-a95d-9727594fa262,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,2,single-model,debate,gpt-5.5-pro-2026-04-23,medium,resilience,t,1.0000,1.0000,0.001329,1181,19787,,codestral-latest|kimi-k2-0905-preview,2026-07-05 16:54:54.853,bfb2d7983fb463c4cfba7392a6981f30,3489
65948d28-06b6-4138-a19c-fb29f02f64d9,569ce880-7c45-4b8f-ac30-d3500f762634,98,frozen,1,collective,expert-panel,mistralai/ministral-14b-instruct-2512,medium,audio,t,0.1000,0.1000,0.000064,1531,26242,,kimi-k2-0905-preview|hf:Qwen/Qwen3.5-397B-A17B|Qwen/Qwen3-8B|mistralai/ministral-14b-instruct-2512,2026-07-05 16:55:01.511,902ea2765de4ae7695bf19e27bfe535d,6226
20b14bf5-a131-49d7-9632-6814868a7d8a,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,2,single-model,debate,claude-fable-5,medium,resilience,t,1.0000,1.0000,0.000626,2267,23098,,Qwen/Qwen3-8B|kimi-k2-0905-preview,2026-07-05 16:55:02.855,8c671380d9e44ca18e129f87a79dda3b,3582
5286f83f-f11a-472f-b409-4f5fd08c761f,569ce880-7c45-4b8f-ac30-d3500f762634,102,frozen,2,single-model,single,gpt-5.5-pro-2026-04-23,high,creative,f,0.0000,,0.000000,0,2587,rate-limited,"",2026-07-05 16:55:06.937,f584f3725fc14dd6cb35a746dfc8191c,150
8ea09629-4f6b-4b67-9d3f-9a76c938d0da,569ce880-7c45-4b8f-ac30-d3500f762634,102,frozen,2,single-model,single,claude-opus-4-8,high,creative,f,0.0000,,0.000000,0,1214,rate-limited,"",2026-07-05 16:55:10.166,f584f3725fc14dd6cb35a746dfc8191c,150
4875ab2a-f23c-4df2-b05e-407abc78818b,569ce880-7c45-4b8f-ac30-d3500f762634,112,frozen,1,single-model,single,google/gemini-3.1-pro,high,tech,t,0.6000,0.6000,0.000389,10608,75776,,google/gemini-3.1-pro|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:55:10.656,c3089c8c2b54cd77b200c5c0057863e5,36670
972f708c-abac-4963-b784-28b33da86bad,569ce880-7c45-4b8f-ac30-d3500f762634,102,frozen,2,single-model,single,claude-fable-5,high,creative,f,0.0000,,0.000000,0,1882,rate-limited,"",2026-07-05 16:55:14.069,f584f3725fc14dd6cb35a746dfc8191c,150
ca8deeaf-64f0-474c-9a31-538155c9a0bf,569ce880-7c45-4b8f-ac30-d3500f762634,98,frozen,1,collective,blind-debate,codestral-latest,medium,audio,t,0.4000,0.4000,0.025229,1057,50907,,hf:Qwen/Qwen3.5-397B-A17B|codestral-latest|mistralai/ministral-14b-instruct-2512|kimi-k2-0905-preview,2026-07-05 16:55:15.325,b97dea5d65158b0d0001f4b0e184e103,3992
f2b185e9-8808-46dd-98f5-48c15c9745f8,569ce880-7c45-4b8f-ac30-d3500f762634,102,frozen,2,single-model,single,King3Djbl/mythos-9b-unhinged,high,creative,f,0.0000,,0.000000,0,1234,rate-limited,"",2026-07-05 16:55:17.322,f584f3725fc14dd6cb35a746dfc8191c,150
82b1f0c5-539c-453d-a5b7-589df585faee,569ce880-7c45-4b8f-ac30-d3500f762634,102,frozen,2,single-model,single,gemini-3.1-pro,high,creative,f,0.0000,,0.000000,0,2010,rate-limited,"",2026-07-05 16:55:19.359,f584f3725fc14dd6cb35a746dfc8191c,150
98b80fc6-5e53-4e38-985b-4e92968b9207,569ce880-7c45-4b8f-ac30-d3500f762634,102,frozen,2,single-model,single,google/gemini-3.1-pro,high,creative,f,0.0000,,0.000000,0,2537,rate-limited,"",2026-07-05 16:55:22.48,f584f3725fc14dd6cb35a746dfc8191c,150
586f3cc6-a023-4402-be18-f2e09eba1eda,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,2,single-model,debate,King3Djbl/mythos-9b-unhinged,medium,resilience,t,0.0900,0.0900,0.001598,1544,19562,,codestral-latest|kimi-k2-0905-preview,2026-07-05 16:55:23.386,e5108ce817b95a0316a5dfe9f1d35fa1,4641
ab20bcea-3080-42e4-933b-3dc34df82f9d,569ce880-7c45-4b8f-ac30-d3500f762634,102,frozen,2,single-model,single,grok-4.3,high,creative,f,0.0000,,0.000000,0,1988,rate-limited,"",2026-07-05 16:55:23.801,f584f3725fc14dd6cb35a746dfc8191c,150
affaf870-6342-4d91-8f61-cdac9e0c76ad,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,2,single-model,debate,gemini-3.1-pro,medium,resilience,t,0.1500,0.1500,0.000102,1090,13496,,meta-llama/Llama-3.1-8B-Instruct|kimi-k2-0905-preview,2026-07-05 16:55:27.178,cb30996c43cb398f5b3c34579bda55f7,2976
da26a16b-be6b-4a6f-851a-53d28280f0df,569ce880-7c45-4b8f-ac30-d3500f762634,102,frozen,2,collective,consensus,,high,creative,f,0.0000,,0.000000,0,6195,rate-limited,"",2026-07-05 16:55:30.831,77318761a4f51352cc919d7a38099cbf,150
ac889c91-0654-481b-9704-c1ec0c51f19f,569ce880-7c45-4b8f-ac30-d3500f762634,102,frozen,2,collective,blind-debate,,high,creative,f,0.0000,,0.000000,0,5322,rate-limited,"",2026-07-05 16:55:31.394,77318761a4f51352cc919d7a38099cbf,150
7f484725-6eed-4988-8d92-4d99ba95c36c,569ce880-7c45-4b8f-ac30-d3500f762634,14,frozen,1,single-model,single,gpt-5.5-pro-2026-04-23,high,tech,t,0.0900,0.0900,0.000076,2219,27175,,gpt-5.5-pro-2026-04-23|gpt-5.5-pro|openai/gpt-5-pro|gpt-5-pro|openai/gpt-5.5-pro|openai/gpt-5.5-pro-2026-04-23|openai/gpt-5-pro-2025-10-06|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:55:34.676,9541b3142ae01184d66aecf1e45722a6,6504
8f25a250-7a37-46d8-a540-0934b869c927,569ce880-7c45-4b8f-ac30-d3500f762634,102,frozen,2,collective,expert-panel,,high,creative,f,0.0000,,0.000000,0,2542,rate-limited,"",2026-07-05 16:55:35.394,77318761a4f51352cc919d7a38099cbf,150
13eabf12-2900-4f0d-b887-382b1561f221,569ce880-7c45-4b8f-ac30-d3500f762634,14,frozen,1,single-model,single,claude-opus-4-8,high,tech,t,0.8500,0.8500,0.000067,2051,25864,,claude-opus-4-8|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:55:38.298,3a5989eb2f19127cc695c30db9683d9b,5029
74550bae-6dcc-49ab-b18f-2af6ecbbfc0d,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,2,single-model,debate,google/gemini-3.1-pro,medium,resilience,t,0.1000,0.1000,0.000138,1510,17697,,meta-llama/Llama-3.1-8B-Instruct|kimi-k2-0905-preview,2026-07-05 16:55:47.982,72b48ff5d4a461140820c5ccb9a5e3bf,5288
2f0c5378-bd72-448a-b07c-611e4faba57e,569ce880-7c45-4b8f-ac30-d3500f762634,107,frozen,2,single-model,debate,grok-4.3,medium,resilience,t,0.8500,0.8500,0.000111,1130,14359,,meta-llama/Llama-3.1-8B-Instruct|kimi-k2-0905-preview,2026-07-05 16:55:54.916,ba9d083cfa533e155e2cc5008c575b50,3319
aa6b30fe-ff8f-402f-a9f5-e5f9c24f17ea,569ce880-7c45-4b8f-ac30-d3500f762634,112,frozen,1,collective,blind-debate,meta-llama/Llama-3.1-8B-Instruct,high,tech,t,0.6000,0.6000,0.010850,5450,32974,,hf:Qwen/Qwen3.5-397B-A17B|meta-llama/Llama-3.1-8B-Instruct|codestral-latest|mistralai/ministral-14b-instruct-2512|kimi-k2-0905-preview,2026-07-05 16:55:55.01,eb6a57b5b2b43f183e3bc381a3ab1872,32355
86e64d55-eb77-4df6-a48c-b7b0f3ff648b,569ce880-7c45-4b8f-ac30-d3500f762634,98,frozen,2,single-model,single,gpt-5.5-pro,medium,audio,t,0.0900,0.0900,0.000056,1436,16306,,gpt-5.5-pro|openai/gpt-5-pro|gpt-5-pro|openai/gpt-5.5-pro|gpt-5.5-pro-2026-04-23|openai/gpt-5.5-pro-2026-04-23|openai/gpt-5-pro-2025-10-06|meta-llama/Llama-3.1-8B-Instruct,2026-07-05 16:55:56.581,1b41e9abd75c94ce6ebde5653eaa3dba,5794
